time,P_00,P_01,P_02,P_03,P_10,P_11,P_12,P_13,P_20,P_21,P_22,P_23,P_30,P_31,P_32,P_33
139.26,0.010909280000004106,3.5952912616699885e-13,6.75546575379879e-14,-5.99378793708877e-16,3.5952912616699885e-13,378.7826469726659,71.1702979330021,-0.6314585681823106,6.75546575379879e-14,71.1702979330021,13.418136266921955,-0.12011816120003134,-5.99378793708877e-16,-0.6314585681823106,-0.12011816120003134,0.0011136600000005133
139.28,0.010909440000004107,3.59872330252746e-13,6.759899627331278e-14,-5.996683470489475e-16,3.59872330252746e-13,379.144220085955,71.21700975300162,-0.6317636189105854,6.759899627331278e-14,71.21700975300162,13.422941478833959,-0.12014043440003136,-5.996683470489475e-16,-0.6317636189105854,-0.12014043440003136,0.0011136800000005134
139.3,0.010909600000004108,3.5999507974865913e-13,6.762255861309532e-14,-5.997718752261756e-16,3.5999507974865913e-13,379.2735395040735,71.2418331893632,-0.6318726880922868,6.762255861309532e-14,71.2418331893632,13.427747581681963,-0.12016270800003138,-5.997718752261756e-16,-0.6318726880922868,-0.12016270800003138,0.0011137000000005135
139.32,0.010909760000004107,3.60249541550135e-13,6.765853474086613e-14,-5.999864360838554e-16,3.60249541550135e-13,379.54162069480657,71.2797348208012,-0.6320987326127145,6.765853474086613e-14,71.2797348208012,13.43255457548196,-0.12018498200003137,-5.999864360838554e-16,-0.6320987326127145,-0.12018498200003137,0.0011137200000005134
139.34,0.010909920000004108,3.603820701865433e-13,6.768302297325965e-14,-6.000981543756633e-16,3.603820701865433e-13,379.6812426496847,71.30553370512415,-0.6322164302578852,6.768302297325965e-14,71.30553370512415,13.437362460249965,-0.1202072564000314,-6.000981543756633e-16,-0.6322164302578852,-0.1202072564000314,0.0011137400000005135
139.36,0.010910080000004109,3.6064981125278786e-13,6.772025235510442e-14,-6.003237921329179e-16,3.6064981125278786e-13,379.96331383406687,71.34475566692987,-0.6324541445324298,6.772025235510442e-14,71.34475566692987,13.442171236001968,-0.12022953120003142,-6.003237921329179e-16,-0.6324541445324298,-0.12022953120003142,0.0011137600000005136
139.38,0.010910240000004108,3.6085313189916004e-13,6.77514135354011e-14,-6.004950850890128e-16,3.6085313189916004e-13,380.1775167079227,71.37758464669949,-0.6326346053794445,6.77514135354011e-14,71.37758464669949,13.446980902753964,-0.12025180640003141,-6.004950850890128e-16,-0.6326346053794445,-0.12025180640003141,0.0011137800000005135
139.4,0.010910400000004108,3.611199404104437e-13,6.778855560841148e-14,-6.007197934149057e-16,3.611199404104437e-13,380.4586054254132,71.41671462675322,-0.6328713404778769,6.778855560841148e-14,71.41671462675322,13.451791460521967,-0.12027408200003144,-6.007197934149057e-16,-0.6328713404778769,-0.12027408200003144,0.0011138000000005136
139.42,0.010910560000004108,3.6134676213959343e-13,6.782193212934707e-14,-6.009107605899132e-16,3.6134676213959343e-13,380.6975672000463,71.45187751596802,-0.6330725285415284,6.782193212934707e-14,71.45187751596802,13.456602909321964,-0.12029635800003143,-6.009107605899132e-16,-0.6330725285415284,-0.12029635800003143,0.0011138200000005134
139.44,0.010910720000004108,3.6166365959045777e-13,6.786378993656381e-14,-6.011774662802068e-16,3.6166365959045777e-13,381.03142570252317,71.49597562435918,-0.6333535087748742,6.786378993656381e-14,71.49597562435918,13.461415249169967,-0.12031863440003145,-6.011774662802068e-16,-0.6333535087748742,-0.12031863440003145,0.0011138400000005135
139.46,0.010910880000004109,3.61914377118591e-13,6.789941643193291e-14,-6.013883925918834e-16,3.61914377118591e-13,381.2955622200235,71.53350891047349,-0.6335757242222028,6.789941643193291e-14,71.53350891047349,13.46622848008197,-0.12034091120003147,-6.013883925918834e-16,-0.6335757242222028,-0.12034091120003147,0.0011138600000005136
139.48,0.010911040000004108,3.6229178014428266e-13,6.794696445356374e-14,-6.01705762511786e-16,3.6229178014428266e-13,381.6931646588032,71.58360178325117,-0.633910080321066,6.794696445356374e-14,71.58360178325117,13.471042602073966,-0.12036318840003146,-6.01705762511786e-16,-0.633910080321066,-0.12036318840003146,0.0011138800000005135
139.5,0.010911200000004109,3.6269380555199433e-13,6.799682262436392e-14,-6.020436584456071e-16,3.6269380555199433e-13,382.11670731144903,71.63612844831862,-0.6342660610210922,6.799682262436392e-14,71.63612844831862,13.475857615161969,-0.12038546600003149,-6.020436584456071e-16,-0.6342660610210922,-0.12038546600003149,0.0011139000000005136
139.52,0.01091136000000411,3.6298933080218663e-13,6.803665922056812e-14,-6.022919248945789e-16,3.6298933080218663e-13,382.4280497366523,71.67809716703937,-0.6345276151134973,6.803665922056812e-14,71.67809716703937,13.480673519361972,-0.12040774400003151,-6.022919248945789e-16,-0.6345276151134973,-0.12040774400003151,0.0011139200000005137
139.54,0.010911520000004109,3.6326055454840035e-13,6.807420970368362e-14,-6.025196886057337e-16,3.6326055454840035e-13,382.7137899999706,71.71765741600304,-0.6347675691266177,6.807420970368362e-14,71.71765741600304,13.485490314689967,-0.1204300224000315,-6.025196886057337e-16,-0.6347675691266177,-0.1204300224000315,0.0011139400000005136
139.56,0.01091168000000411,3.6354822135414954e-13,6.811330540628122e-14,-6.027611692965485e-16,3.6354822135414954e-13,383.0168533833921,71.75884558722876,-0.6350219742755253,6.811330540628122e-14,71.75884558722876,13.49030800116197,-0.12045230120003153,-6.027611692965485e-16,-0.6350219742755253,-0.12045230120003153,0.0011139600000005137
139.58,0.01091184000000411,3.6383683141237315e-13,6.815248871880161e-14,-6.030033474102655e-16,3.6383683141237315e-13,383.32091050376795,71.80012605740967,-0.6352771141745974,6.815248871880161e-14,71.80012605740967,13.495126578793975,-0.12047458040003155,-6.030033474102655e-16,-0.6352771141745974,-0.12047458040003155,0.0011139800000005138
139.6,0.01091200000000411,3.6407753523479774e-13,6.818716971802368e-14,-6.03205254433128e-16,3.6407753523479774e-13,383.5744973649652,71.83666324281191,-0.6354898276054043,6.818716971802368e-14,71.83666324281191,13.499946047601972,-0.12049686000003154,-6.03205254433128e-16,-0.6354898276054043,-0.12049686000003154,0.0011140000000005137
139.62,0.01091216000000411,3.6438593732538467e-13,6.822821117399283e-14,-6.034638522508827e-16,3.6438593732538467e-13,383.8994058210052,71.87990130744552,-0.6357622660190559,6.822821117399283e-14,71.87990130744552,13.504766407601975,-0.12051914000003157,-6.034638522508827e-16,-0.6357622660190559,-0.12051914000003157,0.0011140200000005138
139.64,0.01091232000000411,3.646134711448638e-13,6.82616554130535e-14,-6.036545724938792e-16,3.646134711448638e-13,384.1391177982556,71.91513553917488,-0.6359631939344743,6.82616554130535e-14,71.91513553917488,13.509587658809972,-0.12054142040003156,-6.036545724938792e-16,-0.6359631939344743,-0.12054142040003156,0.0011140400000005136
139.66,0.01091248000000411,3.6484744629927785e-13,6.829570555572075e-14,-6.038506312021784e-16,3.6484744629927785e-13,384.3856158616637,71.95100810350438,-0.636169746038956,6.829570555572075e-14,71.95100810350438,13.514409801241975,-0.12056370120003158,-6.038506312021784e-16,-0.636169746038956,-0.12056370120003158,0.0011140600000005137
139.68,0.01091264000000411,3.6516703007930275e-13,6.833779472641509e-14,-6.041183255689091e-16,3.6516703007930275e-13,384.72230447021565,71.99534995834074,-0.6364517678643867,6.833779472641509e-14,71.99534995834074,13.519232834913979,-0.1205859824000316,-6.041183255689091e-16,-0.6364517678643867,-0.1205859824000316,0.0011140800000005138
139.7,0.01091280000000411,3.6542280794982827e-13,6.837389206075733e-14,-6.043324909743452e-16,3.6542280794982827e-13,384.9917721682567,72.03337928353241,-0.6366773957672928,6.837389206075733e-14,72.03337928353241,13.524056759841976,-0.12060826400003159,-6.043324909743452e-16,-0.6366773957672928,-0.12060826400003159,0.0011141000000005137
139.72,0.01091296000000411,3.6554627214602465e-13,6.839756983100197e-14,-6.044358427744367e-16,3.6554627214602465e-13,385.1218445386356,72.05832432839112,-0.6367862791318526,6.839756983100197e-14,72.05832432839112,13.52888157604198,-0.12063054600003162,-6.044358427744367e-16,-0.6367862791318526,-0.12063054600003162,0.0011141200000005138
139.74,0.010913120000004111,3.658287753955138e-13,6.843617800884761e-14,-6.046722619236079e-16,3.658287753955138e-13,385.4194680034667,72.09899888170936,-0.6370353518367822,6.843617800884761e-14,72.09899888170936,13.533707283529985,-0.12065282840003164,-6.046722619236079e-16,-0.6370353518367822,-0.12065282840003164,0.001114140000000514
139.76,0.01091328000000411,3.6615710338011587e-13,6.847908525944143e-14,-6.049469176356201e-16,3.6615710338011587e-13,385.76536882132626,72.14420260147556,-0.637324707590557,6.847908525944143e-14,72.14420260147556,13.538533882321982,-0.12067511120003163,-6.049469176356201e-16,-0.637324707590557,-0.12067511120003163,0.0011141600000005138
139.78,0.010913440000004111,3.6642596220761294e-13,6.851641099932126e-14,-6.051717355152746e-16,3.6642596220761294e-13,386.0486175914479,72.18352607856258,-0.637561558106255,6.851641099932126e-14,72.18352607856258,13.543361372433985,-0.12069739440003166,-6.051717355152746e-16,-0.637561558106255,-0.12069739440003166,0.001114180000000514
139.8,0.010913600000004112,3.667432144560022e-13,6.855827535744482e-14,-6.054369153094153e-16,3.667432144560022e-13,386.38284988081784,72.22763108847626,-0.6378409307748855,6.855827535744482e-14,72.22763108847626,13.548189753881989,-0.12071967800003168,-6.054369153094153e-16,-0.6378409307748855,-0.12071967800003168,0.001114200000000514
139.82,0.010913760000004111,3.6700100284460185e-13,6.85945616485959e-14,-6.056523083917095e-16,3.6700100284460185e-13,386.6544357032866,72.2658594837672,-0.6380678520620072,6.85945616485959e-14,72.2658594837672,13.553019026681985,-0.12074196200003166,-6.056523083917095e-16,-0.6380678520620072,-0.12074196200003166,0.0011142200000005139
139.84,0.010913920000004112,3.6732197105591345e-13,6.863677128073512e-14,-6.059203869257963e-16,3.6732197105591345e-13,386.99258284024705,72.31032824735024,-0.6383502786160856,6.863677128073512e-14,72.31032824735024,13.55784919084999,-0.12076424640003168,-6.059203869257963e-16,-0.6383502786160856,-0.12076424640003168,0.001114240000000514
139.86,0.010914080000004113,3.6756682292809316e-13,6.867184424607262e-14,-6.061248143434797e-16,3.6756682292809316e-13,387.2505397618912,72.34727837756236,-0.6385656473375394,6.867184424607262e-14,72.34727837756236,13.562680246401992,-0.1207865312000317,-6.061248143434797e-16,-0.6385656473375394,-0.1207865312000317,0.001114260000000514
139.88,0.010914240000004112,3.678257415528152e-13,6.870823605642446e-14,-6.063409135340404e-16,3.678257415528152e-13,387.5233163126457,72.38561793962151,-0.6387933125250453,6.870823605642446e-14,72.38561793962151,13.567512193353988,-0.12080881640003169,-6.063409135340404e-16,-0.6387933125250453,-0.12080881640003169,0.001114280000000514
139.9,0.010914400000004112,3.6817465324787817e-13,6.875305985783314e-14,-6.06632004520311e-16,3.6817465324787817e-13,387.8909025162279,72.43284078726826,-0.6390999831969651,6.875305985783314e-14,72.43284078726826,13.57234503172199,-0.1208311020000317,-6.06632004520311e-16,-0.6390999831969651,-0.1208311020000317,0.001114300000000514
139.92,0.010914560000004112,3.684259256308945e-13,6.87887341743599e-14,-6.068415527082857e-16,3.684259256308945e-13,388.1556235853903,72.47042445401007,-0.6393207467610628,6.87887341743599e-14,72.47042445401007,13.577178761521987,-0.1208533880000317,-6.068415527082857e-16,-0.6393207467610628,-0.1208533880000317,0.001114320000000514
139.94,0.010914720000004112,3.6884084039921776e-13,6.88397336594237e-14,-6.07187415977177e-16,3.6884084039921776e-13,388.5927454591931,72.52415351842549,-0.6396851212215096,6.88397336594237e-14,72.52415351842549,13.58201338276999,-0.12087567440003172,-6.07187415977177e-16,-0.6396851212215096,-0.12087567440003172,0.001114340000000514
139.96,0.010914880000004113,3.690961533491041e-13,6.887578448551016e-14,-6.074001436335711e-16,3.690961533491041e-13,388.8617233532501,72.56213384616026,-0.6399092344245947,6.887578448551016e-14,72.56213384616026,13.586848895481992,-0.12089796120003174,-6.074001436335711e-16,-0.6399092344245947,-0.12089796120003174,0.0011143600000005141
139.98,0.010915040000004112,3.6947274827023666e-13,6.892318738976448e-14,-6.07713791584187e-16,3.6947274827023666e-13,389.2584744363376,72.61207383463216,-0.6402396693480322,6.892318738976448e-14,72.61207383463216,13.59168529967399,-0.12092024840003172,-6.07713791584187e-16,-0.6402396693480322,-0.12092024840003172,0.001114380000000514
140.0,0.010915200000004113,3.6974420851025467e-13,6.896074777664645e-14,-6.079397802426396e-16,3.6974420851025467e-13,389.54446385101164,72.65164451742875,-0.6404777533046049,6.896074777664645e-14,72.65164451742875,13.596522595361995,-0.12094253600003174,-6.079397802426396e-16,-0.6404777533046049,-0.12094253600003174,0.0011144000000005141
140.02,0.010915360000004114,3.700192657529623e-13,6.89986444042128e-14,-6.081686803140832e-16,3.700192657529623e-13,389.83424278608896,72.69156943708415,-0.6407189044979532,6.89986444042128e-14,72.69156943708415,13.601360782561997,-0.12096482400003176,-6.081686803140832e-16,-0.6407189044979532,-0.12096482400003176,0.0011144200000005142
140.04,0.010915520000004113,3.702294270761487e-13,6.903047019039198e-14,-6.083435185033571e-16,3.702294270761487e-13,390.05565246143965,72.72509859357572,-0.6409031003250684,6.903047019039198e-14,72.72509859357572,13.606199861289992,-0.12098711240003175,-6.083435185033571e-16,-0.6409031003250684,-0.12098711240003175,0.001114440000000514
140.06,0.010915680000004114,3.705927095432256e-13,6.90766181674486e-14,-6.086456267328423e-16,3.705927095432256e-13,390.438378585244,72.7737164890077,-0.6412213779018348,6.90766181674486e-14,72.7737164890077,13.611039831561996,-0.12100940120003177,-6.086456267328423e-16,-0.6412213779018348,-0.12100940120003177,0.0011144600000005142
140.08,0.010915840000004114,3.7091547802309065e-13,6.911897394326483e-14,-6.089139207746913e-16,3.7091547802309065e-13,390.7784223441987,72.81833921812641,-0.6415040314980182,6.911897394326483e-14,72.81833921812641,13.615880693394,-0.1210316904000318,-6.089139207746913e-16,-0.6415040314980182,-0.1210316904000318,0.0011144800000005143
140.1,0.010916000000004113,3.712703473675073e-13,6.916432765848756e-14,-6.092087651242226e-16,3.712703473675073e-13,391.15228506068075,72.8661203414776,-0.6418146564195967,6.916432765848756e-14,72.8661203414776,13.620722446801997,-0.12105398000003179,-6.092087651242226e-16,-0.6418146564195967,-0.12105398000003179,0.0011145000000005142
140.12,0.010916160000004114,3.7148984575832205e-13,6.919702765643462e-14,-6.093910668065977e-16,3.7148984575832205e-13,391.38353153943115,72.90057049904064,-0.6420067151986827,6.919702765643462e-14,72.90057049904064,13.625565091802,-0.12107627000003181,-6.093910668065977e-16,-0.6420067151986827,-0.12107627000003181,0.0011145200000005143
140.14,0.010916320000004113,3.7181393180249723e-13,6.923950108579063e-14,-6.096601357862445e-16,3.7181393180249723e-13,391.7249633809833,72.94531717871706,-0.6422901852086553,6.923950108579063e-14,72.94531717871706,13.630408628409997,-0.1210985604000318,-6.096601357862445e-16,-0.6422901852086553,-0.1210985604000318,0.0011145400000005141
140.16,0.010916480000004114,3.720972751055235e-13,6.927816641394669e-14,-6.098952840379687e-16,3.720972751055235e-13,392.0234718604483,72.98605194112773,-0.6425379189955409,6.927816641394669e-14,72.98605194112773,13.635253056642,-0.12112085120003181,-6.098952840379687e-16,-0.6425379189955409,-0.12112085120003181,0.0011145600000005142
140.18,0.010916640000004115,3.7235937183382896e-13,6.931484681140998e-14,-6.101127214047635e-16,3.7235937183382896e-13,392.299596612306,73.02469553597231,-0.6427669939807535,6.931484681140998e-14,73.02469553597231,13.640098376514004,-0.12114314240003184,-6.101127214047635e-16,-0.6427669939807535,-0.12114314240003184,0.0011145800000005143
140.2,0.010916800000004114,3.72650213182235e-13,6.935421134413751e-14,-6.103539175656641e-16,3.72650213182235e-13,392.6060044453173,73.06616692557466,-0.6430210993712211,6.935421134413751e-14,73.06616692557466,13.644944588042001,-0.12116543400003182,-6.103539175656641e-16,-0.6430210993712211,-0.12116543400003182,0.0011146000000005142
